address,type,label
0x53b6936513e738f44fb50d2b9476730c0ab3bfc1,sanctioned,1
0x098b716b8aaf21512996dc57eb0615e2383e2f96,sanctioned,1
0xa7e5d5a720f06526557c513402f2e6b5fa20b008,sanctioned,1
0xcb74874f1e06fcf80a306e06e5379a44b488ba2d,sanctioned,1
0xe1e4c5e5ed8f03ae61b581e2def126025f2b9401,sanctioned,1
0x97b1043abd9e6fc31681635166d430a458d14f9c,sanctioned,1
0x14779cec0b117d5194c750c55ea1f42086631964,sanctioned,1
0x1da5821544e25c636c1417ba96ade4cf6d2f9b5a,sanctioned,1
0x95584c303fcd48af5c6b9873015f2ad0ca84eae3,sanctioned,1
0x9c2bc757b66f24d60f016b6237f8cdd414a879fa,sanctioned,1
0x901bb9583b24d97e995513c6778dc6888ab6870e,sanctioned,1
0x8dce2aac0de82bdcaf6b4373b79f94331b8e4995,sanctioned,1
0x038989cbb1710c72b9920dc4fa529158f463e72c,sanctioned,1
0xc103b7dc095c904b92081eef0c1640081ec01c10,sanctioned,1
0x1999ef52700c34de7ec2b68a28aafb37db0c5ade,sanctioned,1
0xb637f84b66876ebf609c2a4208905f9ddac9d075,sanctioned,1
0xe3d35f68383732649669aa990832e017340dbca5,sanctioned,1
0xf3701f445b6bdafedbca97d1e477357839e4120d,sanctioned,1
0x7ced75026204ac29c34bea98905d4c949f27361e,sanctioned,1
0x38735f03b30fbc022ddd06abed01f0ca823c6a94,sanctioned,1
0x72a5843cc08275c8171e582972aa4fda8c397b2a,sanctioned,1
0x21b8d56bda776bbe68655a16895afd96f5534fed,sanctioned,1
0xe950dc316b836e4eefb8308bf32bf7c72a1358ff,sanctioned,1
0x76ea76ca4eb727f18956ab93445a94c5280412b9,sanctioned,1
0x67d40ee1a85bf4a4bb7ffae16de985e8427b6b45,sanctioned,1
0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b,sanctioned,1
0xb338962b92cd818d6aef0a32a9ecd01212a71f33,sanctioned,1
0xefe301d259f525ca1ba74a7977b80d5b060b3cca,sanctioned,1
0x8576acc5c05d6ce88f4e49bf65bdf0c62f91353c,sanctioned,1
0xb6f5ec1a0a9cd1526536d3f0426c429529471f40,sanctioned,1
0xfb3eff152ea55d1bfa04dbdd509a80fd7b72cdeb,sanctioned,1
0x0931ca4d13bb4ba75d9b7132ab690265d749a5e7,sanctioned,1
0x175d44451403edf28469df03a9280c1197adb92c,sanctioned,1
0x57ec89a0c056163a0314e413320f9b3abe761259,sanctioned,1
0x3cbded43efdaf0fc77b9c55f6fc9988fcc9b757d,sanctioned,1
0xc455f7fd3e0e12afd51fba5c106909934d8a0e4a,sanctioned,1
0x35fb6f6db4fb05e6a4ce86f2c93691425626d4b1,sanctioned,1
0xfac583c0cf07ea434052c49115a4682172ab6b4f,sanctioned,1
0xe7aa314c77f4233c18c6cc84384a9247c0cf367b,sanctioned,1
0x5a14e72060c11313e38738009254a90968f58f51,sanctioned,1
0xf2235d55b2950a0b1317469d72d07ae65b2e27cb,sanctioned,1
0x532b77b33a040587e9fd1800088225f99b8b0e8a,sanctioned,1
0x5f48c2a71b2cc96e3f0ccae4e39318ff0dc375b2,sanctioned,1
0xfec8a60023265364d066a1212fde3930f6ae8da7,sanctioned,1
0x39d908dac893cbcb53cc86e0ecc369aa4def1a29,sanctioned,1
0x5d5b5dafecbf31bdb08bfd3edad4f2694372d0ef,sanctioned,1
0x530a64c0ce595026a4a556b703644228179e2d57,sanctioned,1
0xac4cc4b68ea24bbfaac8fd127b67ed445accce22,sanctioned,1
0xd882cfc20f52f2599d84b8e8d58c7fb62cfe344b,sanctioned,1
0x6f1ca141a28907f78ebaa64fb83a9088b02a8352,sanctioned,1
0x7ff9cfad3877f21d41da833e2f775db0569ee3d9,sanctioned,1
0x83e5bc4ffa856bb84bb88581f5dd62a433a25e0d,sanctioned,1
0xe9aa3a74e3d62274f221eca42736cadc14ccffaf,phishing,1
0xb9ae74beafe4025cc0fcfb5e190169f2d7f0b563,phishing,1
0x784205acd9423a2044d09e41642a71e087162861,phishing,1
0x12a1ccf979d65333e8e27ede047b476736b584a6,phishing,1
0xf38b7dc84c383abbd18f2fbf348e0d4eba9dd61f,phishing,1
0xbceaa0040764009fdcff407e82ad1f06465fd2c4,phish_hack,1
0x0e57edba0fccb1e388926193c873120cab961fee,hack,1
0x1503b6cb665fea9a128a56244df392e950593486,hack,1
0xab215957873deadd9512fbde29e6c12bea1dd1a1,phishing,1
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,phishing,1
0xc859d7753a0295d8b88be34014a4956e15a2b745,phishing,1
0x148426fdc4c8a51b96b4bed827907b5fa6491ad0,hack,1
0xb8c6ad5fe7cb6cc72f2c4196dca11fbb272a8cbf,hack,1
0x281d05cc399a66e05b836489a4cb9b0f2defd609,phishing,1
0xb1fae12d295246a73ea6e89699a6576afe669d81,phishing,1
0x70a1d170d055d0b5edda1056747119550cfc40cc,phishing,1
0xfad17c9da2bebf758e3bc0c99d1abe8af7e96ed1,phishing,1
0x4da9608f15c504a2b5c46491d9ccf257c5e2ff71,phishing,1
0x17bd6f815fb71a77dc20e12177c4d763a3f67632,phishing,1
0xd9d550823c20315d62c1cee49b93825ba31cee43,phishing,1
0x920adc9a060cda345fdec2fdebad6ebf38edf83d,phishing,1
0x4a7d4264291d6bee4d4ee3eb01006445e19ef366,phishing,1
0x548821e41d89303810f3886f986b3e0c1f6f8858,phishing,1
0xf6884686a999f5ae6c1af03db92bab9c6d7dc8de,hack,1
0x2f30ff3428d62748a1d993f2cc6c9b55df40b4d7,compromised,1
0x84f4bcc4e841afdfde7899662f8bbd7d6a71c112,hack,1
0xadf5b0c2103598fb66a61714152f1d1717d49fe0,scam,1
0x8802e91f3e66a3d81519144100760b222fbd3e05,phishing,1
0x4f53c9882ba87d2d7c525df2aef2540efb6e32e5,phishing,1
0x5baeac0a0417a05733884852aa068b706967e790,compromised,1
0x2984581ece53a4390d1f568673cf693139c97049,compromised,1
0xc8b759860149542a98a3eb57c14aadf59d6d89b9,hack,1
0xaa923cd02364bb8a4c3d6f894178d2e12231655c,hack,1
0x9007a0421145b06a0345d55a8c0f0327f62a2224,hack,1
0xd0b0d5a8c0b40b7272115a23a2d5e36ad190f13c,hack,1
0x6874c552d3fd1879e3007d44ef54c8f940e84760,hack,1
0x3b46c790ff408e987928169bd1904b6d71c00305,hack,1
0xd36b818cc8be57aa48aaf4491b3950a1b5cc97ec,phishing,1
0x1d4dce520b079a3e3d971eb0b93b1840baf989ab,phishing,1
0x2804e8b4c04c655376d18ada84d46fc345240e0a,phishing,1
0x2831f460a932f3b7b44fb90ffcd7fddaddf4c980,phishing,1
0xc38d14bf89e0001260bb349a006d7e491e5f43ad,phishing,1
0xe74b02131ed2184eb94fd357b4f303e6935367f5,phishing,1
0xf4710562c804087af20b7396ce7cba38b43fb61f,phishing,1
0x2268751eafc860781074d25f4bd10ded480310b9,scam,1
0xf1e250f2a27ab7ec5b82b287f2799260448cd51d,phishing,1
0xf2dcfa51f83e41c0e988477f939c7a5e5b9a6905,phishing,1
0xb0dba64e6a353a74cc78e8a98914c4dff517ba7d,phishing,1
0xa7f72bf63edeca25636f0b13ec5135296ca2ebb2,hack,1
0xe10270bfb1ed82e120bfc392efb3c94a1604ded6,phishing,1
0xd50fcd07007255599a9a8cedd881f863bcd65eb1,phishing,1
0xb71df0dbbb9754c1aa9115253f4ebb7ef3f8a57c,phishing,1
0x9441a81fb67f44ce7b31c311317e136e7067f8ca,phishing,1
0x0d502f90c0a740b9c069ddec1c436d483ed7ab8e,phishing,1
0x25ce2252a80c1c4fdf12fd9c608858c23b3094ef,phishing,1
0x6506827d91659e871fc7267160ba1c3407195270,phishing,1
0x7cbc4e0d168744912c5afc081499145bbdc51e69,phishing,1
0x0dcc89f3091d3ef66e00fb595ed0fafef4434192,phishing,1
0x37d0909cc7ec38f2d966092ea3607f77bc6bc008,phishing,1
0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,phishing,1
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,phish_hack,1
0xa6e71bdc40952eb1c083e5ae4940d70886296724,phish_hack,1
0x3a878eddb991ebcbc7c8052055b2e5ed5d0d1ba4,phish_hack,1
0x9eea7fda3c78cd8c096ae229de8217a94cd1bcfe,phish_hack,1
0xe949a4c861089fbde6ef1175c23e1485d5970567,phishing,1
0xe7cc576611c2df800862db667140a90cf9ec4b72,phish_hack,1
0xdbbc7e7098f69ff271c7d12b75b53c099d3c883d,phish_hack,1
0x3614e0bba4679c95daa45201821cd212f9164205,phish_hack,1
0xeb32e949d214773ff718dfc92b4803bd14db15c1,phish_hack,1
0x7197e9d17b8a5d219e0facea59301eb7eef5ef87,phish_hack,1
0x311e8fbacc2ec05793e14319ef0006f7a7516cba,phish_hack,1
0x882c3163237009dca0aa3d479f73eb55639339e4,phish_hack,1
0x34743ffa1f93e745668725e44efeb3c50a237796,phishing,1
0xe6eb070bcef81fd12a198ba03fe393e9ee4cb671,phish_hack,1
0xf77149cac62f1b3df7d8d0cd951f152f28c72bb1,phish_hack,1
0x89c0e39f3b3be95c238912788687dbaebe7e6a2b,phishing,1
0x6e65c01099acfda3fdcee97249caf30241baf679,phish_hack,1
0x98d67bc5ba8e43721972204e5e1e4eaef43cadb1,phish_hack,1
0xcc13856ac5ec565c2ef8770a347a224351163dca,phish_hack,1
0x346b909240978658ec69c3f6e0d7cbef50bc3c79,phish_hack,1
0xa3e785ee490e1102fe32512973c96dc7dc876348,phish_hack,1
0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,phishing,1
0xdc057405a5dee9074635c0d3a991580b66a34d9c,phishing,1
0x1443975e90ec15e7c070514831070581ae2fb929,phish_hack,1
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,phish_hack,1
0x14f8b4fea8788efe643eaad0b10b37423b73215f,phish_hack,1
0x5ed7046abeb1fa06f54283a2eb4a09efa2711a8a,phish_hack,1
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,phish_hack,1
0xea72a2a01c1126d5629d83aab4f448de670924d9,phish_hack,1
0xb13832f29e4ab6b523eb0167f46e014682c5a823,phish_hack,1
0x5a9ca3c6362a53edfc78503d65a6a3b7d9af6992,phish_hack,1
0x2bbe1297d729bc7f7558afb43404f0f0a544d206,phish_hack,1
0x70ba69fcb5720ba8d573b78f641eecb775c0e5a9,phishing,1
0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,phish_hack,1
0xac57457748d66139ec89a6d1b13bf119a1efb31a,phishing,1
0xf346fdcd5a205ba8f25edf0ffcddcc7a6583ac65,phish_hack,1
0xa196a0d86e50f901e19c74ffc994a029a233d211,phish_hack,1
0x699cbeaa28a49e096df00011d734803a0b8f5f80,phish_hack,1
0xa3ee246232ebd99ec9a07851116f9f67380c5e6f,phishing,1
0x5ab5ed6d05055b714d9d5f4bb027c6835ea8acfb,phish_hack,1
0xdb53ce480bac3ce96fdb79fae1156f80b6925e05,phish_hack,1
0xded605e5a25d7e6808d726a52257ac5e65b99475,phish_hack,1
0xf261b3a60ef40ee0b369b0705c1a2c58b02799df,phish_hack,1
0x179b553f677766183e7cd2ae8c148ace69db7cdd,phish_hack,1
0xa0d4bee1beeafce031c56cfb40210746cc6ab2d0,phish_hack,1
0x9b76ad3435e2cbd4e08feea210a9972465a4748c,phish_hack,1
0x7098c7113c2ecaf48baad07e598c74c2689a5795,phish_hack,1
0xc42bfd4f93b46037888602c3e7e6e57d65e87e73,phish_hack,1
0x84106febe96b45d1a6cf1dceec8285c46faf25de,phish_hack,1
0xc1f9c01602043fcef642cc8601bda13ca29b7a9c,phish_hack,1
0x7942ec88b93ac9227957a118d8d09aa736c886a1,phish_hack,1
0x1a81433309a5341d897108255d64208fdf4e42b1,phish_hack,1
0x762ad6be3f56a132f99cc0cd6ba4c84d1e992824,phish_hack,1
0xff9deb48ca4513b24e213fbb435ef8293eb140bd,phish_hack,1
0xd6572692be52881905dd59d4984cc7e61a2514e7,phish_hack,1
0x9826d8246e0c38cd3ec3f8b6d733be6001c2c712,phish_hack,1
0x3a1ba1e4510d36272d1e1d708787befa1780b778,phish_hack,1
0x52beed3924b0824411d03ea2fe51e429717dcf10,phish_hack,1
0x873a35f651892aee1d9360be80ae904f7d76068f,phishing,1
0xdccea2e783d873acb4ccfb7dead1004d90ad481d,phish_hack,1
0x4bc2055440dd519fa4d448d2d6899e6604aaedc5,phishing,1
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,phishing,1
0xfac9eeb5cc03db0cff26e518f19ccfbf080689a1,phishing,1
0x9db99e73c52bcc353963022ac184a25e80f655bd,phishing,1
0x705f704d11020ff07acde8592bb80b044e15de16,phishing,1
0x580c2261f2b232d17bd5f62edc6b07e67585a829,phish_hack,1
0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,phishing,1
0x65ef72c11c53c9ae2fc923cf7780dd030c02ae0a,phish_hack,1
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,phish_hack,1
0xbeaad836e717dd22f59752d60223971db197ef4e,phishing,1
0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56,phishing,1
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,phishing,1
0x598f0f5fed15632e915ab3c2f928a1e02be8e30d,phish_hack,1
0x28184d2f5e2a47fcd5e528230d18cc3eb2cd0a6d,phish_hack,1
0xf6f7cac4adef7e448cef8fceb14032e6e55a0dfa,phish_hack,1
0xbb5f90c64920667a2851fd97e955248f04e16b75,phishing,1
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,phishing,1
0xd582cec308d9320b2ec3dc2868b56549fc8ace5a,phishing,1
0x3fdd0bb90f7bb6fcf58b35865d4744df8ef30404,phish_hack,1
0x6931e6948702245964dd446333c3bebd989d5e76,phishing,1
0xa43d3805105922989e58a5188193c283fff471e7,phishing,1
0x5ec707525b04e22b2d207faa1912569f79e74e8a,phish_hack,1
0x71bdcbdd42ea7b9c646a9a50e170fde7835cdf88,phish_hack,1
0x7f5d2fe39cd0c9924283cd5e92377a4894e3313a,phishing,1
0xd914c1152a0e4974dc3985e9b6f6905e002ebb3d,phishing,1
0x52bef206e8e0403cd60d37e48f4f3860d9545556,phishing,1
0x6d1ca9ee33f0806bd37a8ac4c418a0ecb0c9f086,phishing,1
0x6cd5d658bac5c7c6b9946382b42290dc39dd7f25,phish_hack,1
0xaa6a6d930fdc6f32ffc38db4ea6c4668dd10c15b,phish_hack,1
0x08986f5cecd3cb8882e4a34a16961e3124377291,phishing,1
0x588c0e4af4bb0cd6e63e898bf8ad555452297326,phish_hack,1
0xd31bd0cf9d6800ac573679d1baf21f79e0492ef6,phish_hack,1
0x41467711f2d1f6021119ffb113ae0e78251b45fa,phishing,1
0x6c20ef21e604028c649247c581e8e49fda6191ca,phishing,1
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,phishing,1
0x9ee1e7d4f70a698689557b6bb67e8b6555e36d59,phish_hack,1
0x9655eb5183e3d373c6db087dd8fc6dae3c5047f1,phish_hack,1
0x181c71726f12ce2514e8b93019eb22645a79f966,phish_hack,1
0x40c86fd8d092d997b5ca19d58956a0b9cd14c130,phish_hack,1
0xc0ded1d24c071ca13a905ec5e54a6ffdd0c4df68,phish_hack,1
0x0324a5f6289e647baf88d9c96c331cf964220ce8,phish_hack,1
0x868413a5d2fe073114e5358c576779ad10df2644,phish_hack,1
0x9e55507a10af47f0a60493e77af432d588b9907b,phish_hack,1
0x3cf5b9484ab874af65ebf7713337a03814538b0d,phish_hack,1
0xa888868100e2a027ed97425a2307958b99a9495f,phish_hack,1
0x4cead27a6a2aaedaa44d35d8bf2a2c9370abbe6a,phish_hack,1
0x1afa01d567434482dcb3ea955b39778589176247,phish_hack,1
0xbdd5645986f492954465b5e407f7528c0cf88ffa,phish_hack,1
0x89c5043a38736f37d12bf1d3a1bb82894b3ebe14,phish_hack,1
0xa4b4cb99a583cd6c570af1223d7c11514c8e92b3,phish_hack,1
0x636141b2c9a53371faa2a2fe90e4d4c6b801397b,phish_hack,1
0x4d8f7cfae437d2c3aa63827be98a3dbd1bd9edf5,phish_hack,1
0x7f642b25a930f732f4214f69df0d0d2f647bcc63,phish_hack,1
0xaa6ac9f7500a42ca0e76e0176face67938daaa11,phish_hack,1
0x6b7c523f0655bd5a18e4cc53b53659cd3def0307,phish_hack,1
0x2003fc0b9d53f934f9bbd57304ccdd5fd2b37c50,phish_hack,1
0x118db57c34621acd0a91f02c8c18cd1a3ad7c213,phishing,1
0x8909cc8d294544ca2c956550edbcb59ce4f2a9ad,phish_hack,1
0x420feb48dbb9fd6bd2b93da8770d8d3eb3e8cc6f,phish_hack,1
0xa6048af9aee7a179777524a6968c20ac0eb1f125,phish_hack,1
0xca4da1753336aa8340710e0e1a8c0bee2bfbf56c,phishing,1
0xf8366eddae63af9ce1104dfff47bc1e29c98362f,phish_hack,1
0x7929417834345d62b366d027fb143eaa179ddbce,phish_hack,1
0x46791beea3b9138f03d312801887d907830dce51,phish_hack,1
0x642430e36695ea0a1c3b72e61168c5e797e6b80b,phish_hack,1
0x535237df0f05adf29fa878ebd0a60222d0625bb7,phish_hack,1
0x692aaca2f88ed1c6dbd3e4040ec12ee296560cc7,phish_hack,1
0x438e4bf92d25bced517ec3aa211a8e453e3ad80a,phish_hack,1
0xc8bda09b2ddd5a3bf9465dde8d6e0bc3a19072f7,phish_hack,1
0xabc490af011c8e354b7d2112648883fe9e511695,phishing,1
0x15a99893dc47bfae5b06e9b4c8941aaca60f8af5,phish_hack,1
0x875c9a271eab0daf1f78d061879784a24c044b2e,phish_hack,1
0xbf471cc7379befe3612cec5b6f24344415da4f24,phish_hack,1
0x63cdd7f7f28727e6a5d16418c402073ff48b8e52,phish_hack,1
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,phish_hack,1
0xc91293245b669da19a96cd85d40bb9c203359657,phishing,1
0xf6ce1549a57f39238b47569a4787e25e5d695d22,phishing,1
0x62ee4a3c690c9660762c52bf1a232365c86c879b,phishing,1
0xd1e12869f076f1fc88ced475144d372988bd6b97,phish_hack,1
0xff96c1a8cd66ea0db71908e8c6e47cb39baec608,phish_hack,1
0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,phish_hack,1
0x813bb04b3cf705fd42325f7c552e804a32fbb84d,phish_hack,1
0x4a8b69bd663e6967a118456a30a51495bdba704c,phish_hack,1
0x6e8e8be5b2ec8a60324336d8e2dfcd38f649acf2,phish_hack,1
0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,phishing,1
0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,phishing,1
0x556456a0c6106e8b5bd0ff08a199fc7ec500e051,phish_hack,1
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,phish_hack,1
0xbc83d48dd0cd9c3f47bab6436defeb334b563f4c,phish_hack,1
0xd1dc670608c00e8e6378062b48ef5911b068ae3d,phish_hack,1
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,phish_hack,1
0x2e02b825813f2040632d41dfd00fabf82df25eff,phish_hack,1
0x6d0b87b8b8211c0fcb37bf043c6f3204b593a796,phish_hack,1
0x90535c2fbc15e9dcdd95d60dcc1f80321e22ec7b,phish_hack,1
0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,phish_hack,1
0x233772b61331e4355c5a3acb1ede5f0793eb273a,phishing,1
0xf9c8c57fe9eaabc5dfef8a8d03ef308f2a28c91c,phish_hack,1
0x8ca61e380ebbebe412b5787a20b6ecdf2ab21997,phishing,1
0xb733a811edf703701d2403d8196df87306bed6d6,phishing,1
0x05e85d73eaf6fef228294fdf867abba98552a99f,phishing,1
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,phishing,1
0xeaa4b711e7c025899460b429bef1ff8155ba4c66,phishing,1
0xfb03e59c83b984da0f6a5575b955541af28ccc65,phishing,1
